Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
21.0,4.6,Fog,Low,2,Snack,scooter,0.0,No,Urban,13,1.5690347154047222,10.0
21.0,4.5,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,12.395377352505006,15.0
,,,,3,Buffet,electric_scooter,0.0,No,Metropolitian,11,1.554937560458576,
25.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,1.5573232799200925,15.0
38.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,10,7.669746054109187,5.0
21.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,15,6.197217478385286,15.0
23.0,4.0,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,10.737961830000032,15.0
30.0,4.6,Stormy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,54,16.576886807242534,10.0
39.0,4.6,Sandstorms,High,2,Drinks,scooter,1.0,No,Metropolitian,25,5.984550219182729,10.0
29.0,4.8,Fog,Medium,2,Buffet,scooter,0.0,No,,28,10.572375983787351,15.0
26.0,4.9,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,13.595920700372707,15.0
28.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,3.102778532996167,15.0
37.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,10.624541861790627,
34.0,4.0,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,38,20.14129600133965,
24.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,13.743515685221775,15.0
26.0,4.6,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,6.07166469461589,10.0
36.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,9.30800788329677,15.0
26.0,4.5,Stormy,High,1,Drinks,motorcycle,1.0,No,Urban,12,6.197859747845191,10.0
35.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,29,4.664751297747165,10.0
27.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,41,13.765270756610786,5.0
32.0,4.7,Windy,High,1,Meal,scooter,1.0,No,Urban,32,1.5548963739937318,10.0
24.0,4.7,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,37,12.410204358275573,15.0
22.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,4.648820436755552,15.0
28.0,5.0,Sandstorms,Jam,1,Meal,scooter,0.0,No,,20,7.439903377482956,15.0
39.0,4.7,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,25,3.098496000363412,10.0
24.0,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,24,10.845823925902426,10.0
28.0,4.6,Stormy,Medium,2,Meal,motorcycle,0.0,No,Urban,27,9.204085391850024,10.0
33.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,6.118655404534047,
35.0,4.3,Windy,High,1,Snack,motorcycle,1.0,No,,34,6.1364990696195605,
33.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,7.440272198875592,
37.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,12.23488188507615,
37.0,4.9,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,32,9.295709283635105,5.0
25.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,17.25937671693666,5.0
35.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,12.552275755914396,10.0
39.0,4.2,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,33,1.5493046440218532,10.0
36.0,4.8,Stormy,Low,1,Drinks,scooter,,No,Metropolitian,28,1.5514033908342408,5.0
38.0,4.6,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,3.0984626543696816,5.0
36.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,39,19.630895206278133,5.0
37.0,4.9,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,7.443866993367354,5.0
37.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,48,16.69539736717666,15.0
31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,3.0594274560496517,5.0
24.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,7.551093149239606,
39.0,4.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,20.166286848244525,5.0
26.0,4.9,Windy,Jam,1,Meal,scooter,1.0,No,Urban,11,7.669668928940159,10.0
20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,6.205474967025108,10.0
33.0,4.7,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,10.90144628922992,10.0
36.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,20,1.510312629964539,10.0
26.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,10.859243076521745,10.0
23.0,4.7,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,12,1.5549501505086067,5.0
25.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,1.5690347154047222,5.0
28.0,4.7,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,17,9.296610647873653,5.0
25.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,26,19.591218729842222,10.0
30.0,4.2,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,4.5339191573195645,15.0
33.0,4.6,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,10.625702124383546,5.0
29.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,1.5548963739937318,15.0
,,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,10.586671192788684,
27.0,5.0,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,8.976638442278285,15.0
22.0,4.9,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,35,11.710953908782077,5.0
34.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,13.747942635381355,5.0
28.0,4.6,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,9.296712100181459,10.0
24.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,17.044365213727133,15.0
33.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,26,6.0411743878610205,10.0
34.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,25,9.32931954189402,10.0
29.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,26,1.5341836727606684,5.0
23.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,21,10.625600819309248,15.0
29.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,10,9.29502788136,5.0
38.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36,13.742674023125222,5.0
28.0,4.2,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,38,17.102449517267942,15.0
32.0,4.9,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,30,6.108962178720502,15.0
36.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,29,1.5179323327587648,15.0
28.0,4.6,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,16,12.395324662563901,15.0
29.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,14,19.849333041264373,15.0
28.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,,27,12.235136123611104,15.0
21.0,4.7,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,19,1.5514402596192753,10.0
27.0,5.0,Sunny,Low,1,Snack,scooter,0.0,No,Urban,21,3.0681857879594796,10.0
35.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,7.67018651199344,
26.0,4.7,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,24,13.942401801169584,5.0
26.0,4.7,Sandstorms,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,1.5497167302535413,10.0
30.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,30,6.071909216478056,10.0
30.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,6.041720567259691,10.0
29.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43,7.439658832141149,10.0
25.0,4.7,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,7.636856216768236,
24.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20.166129779840556,5.0
37.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,16,12.43898094828522,15.0
39.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,13.993853622294157,
25.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,11.891193798513841,10.0
22.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,29,12.410449792093456,15.0
33.0,3.7,Windy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,35,20.828343664778302,15.0
33.0,4.7,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,6.07163451350371,
36.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,39,14.121309628180253,10.0
34.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,9.204056600372283,10.0
33.0,4.7,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,43,12.410398980987173,15.0
30.0,4.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,7.7563347874179644,
35.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,30,12.393597939827014,15.0
37.0,4.9,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,12.438888551921162,5.0
33.0,4.3,Cloudy,Jam,1,Meal,scooter,2.0,No,Urban,38,13.390446111325598,15.0
29.0,4.7,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,19.85360391181812,15.0
28.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,26,13.805319475708725,15.0
29.0,5.0,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48,10.737928231087151,10.0
21.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15,7.845173108613386,10.0
21.0,4.9,Windy,Low,2,Snack,motorcycle,0.0,No,,13,7.441592937377917,10.0
38.0,4.8,Cloudy,Jam,0,Snack,motorcycle,,No,Metropolitian,46,12.438927835428666,5.0
21.0,5.0,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,16.10037667090069,10.0
38.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,7.845173108613386,15.0
35.0,3.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,31,13.944429464869371,10.0
22.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,12.45805284619418,5.0
20.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,1.5493574837899744,15.0
33.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,16.80256330471995,
31.0,5.0,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,36,1.549479697041728,15.0
23.0,4.3,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,37,20.211660890979637,10.0
27.0,4.6,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,19.882988848754568,
29.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,19.659104803876666,15.0
35.0,4.9,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,20,6.135893319343082,15.0
36.0,4.0,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,9.041800997209414,15.0
32.0,4.4,Stormy,Jam,1,Meal,scooter,1.0,No,,44,13.713529923593088,
27.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,12.410378640435475,10.0
34.0,5.0,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,3.0591554028681602,5.0
33.0,4.6,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Urban,40,13.993210456583567,10.0
26.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,9.04307025837713,10.0
21.0,4.9,Cloudy,Low,2,Meal,scooter,0.0,No,,19,3.067770561072821,5.0
37.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,20,4.647649006310348,10.0
34.0,4.1,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,40,12.056968418188378,
30.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,27,6.229595583084196,5.0
35.0,4.7,Cloudy,Low,2,Buffet,scooter,,No,Urban,16,1.5513637566677205,5.0
26.0,4.9,Stormy,Jam,2,Drinks,motorcycle,,No,Metropolitian,15,12.235136123611104,5.0
30.0,4.2,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,20.140136453106805,
20.0,4.6,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,23,20.490439022413437,10.0
35.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,17,9.106847014844618,
23.0,4.7,Windy,Low,2,Buffet,scooter,,No,Metropolitian,19,13.563916062056796,10.0
31.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,3.0544658222273178,5.0
33.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,7.551064369579942,
27.0,4.5,Windy,Medium,2,Drinks,scooter,0.0,No,Urban,22,6.117886264150339,
38.0,4.9,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,1.549238578891355,5.0
35.0,4.4,Fog,Low,1,Buffet,scooter,,No,Metropolitian,32,12.085461869670294,10.0
29.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,9.295128065715453,10.0
27.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,10.624839550813707,10.0
34.0,4.8,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,33,9.074580779980996,5.0
31.0,4.8,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,7.556333528197568,5.0
28.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,16,6.197029528170028,
30.0,4.0,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,7.756916541739322,5.0
37.0,4.3,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,46,9.295709283635105,15.0
21.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,12,4.464152609112947,10.0
35.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,9.165436705070869,5.0
38.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,8.932469105184442,
23.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,21,9.343586138418342,10.0
23.0,4.8,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,15,4.530805562970989,15.0
35.0,4.6,Stormy,Medium,0,Buffet,motorcycle,2.0,No,Urban,43,17.12988900430134,10.0
28.0,4.7,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,19,6.276138627413788,5.0
,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,29,16434.64836803121,
25.0,5.0,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,9.047445373470556,5.0
34.0,4.8,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,17,6.028971433810884,10.0
24.0,4.7,Sandstorms,High,1,Drinks,motorcycle,1.0,No,,18,6.071959804867862,15.0
20.0,4.7,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,12.410591952624213,10.0
25.0,4.9,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,10.845823925902426,10.0
31.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,13.805477310461844,5.0
20.0,4.6,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,29,6.276138627413788,5.0
31.0,3.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,41,20.212680295861247,10.0
20.0,4.7,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10,1.4904524680383964,10.0
38.0,4.9,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,27,12.082468598924459,5.0
35.0,4.7,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,27,3.1380694073889375,5.0
31.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,7.6696078159334125,5.0
20.0,4.9,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,22,6.028642462299065,15.0
31.0,4.8,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,30,6.030781370269551,
23.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,3.099238091226209,
20.0,4.6,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,16,20.39744277518833,15.0
24.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,13.804694329473275,5.0
24.0,4.5,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,7.439900598906359,
27.0,4.8,Sunny,Low,2,Snack,scooter,,No,Metropolitian,16,3.055396260642662,10.0
24.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,21,12.272368949431575,15.0
26.0,4.2,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,6.049869064943989,15.0
28.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,10.705863314140746,15.0
21.0,4.8,Stormy,High,0,Snack,motorcycle,0.0,No,Urban,33,3.0205754048369533,
31.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,19,7.774335904782853,5.0
,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,1.5280012878807168,
26.0,4.8,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,16,3.102818257793172,5.0
30.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Urban,28,6.0411505795634,5.0
24.0,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,17.25937671693666,5.0
25.0,4.1,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,3.0544141238528257,10.0
21.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,19.8506301435878,
27.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,4.580298758903578,15.0
25.0,4.6,Cloudy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,44,10.550954672911281,10.0
22.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,16.577488524535223,5.0
32.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,17,1.5690347154047222,
31.0,4.5,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,16.87292741872069,
32.0,4.1,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,49,13.562011132719297,5.0
30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,3.1380694073889375,5.0
35.0,3.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,16.69594087758143,15.0
31.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,13.600952920627098,
34.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,21,1.4904936213126454,10.0
22.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,28,3.035910946212622,15.0
31.0,4.4,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,41,13.993521097863649,5.0
,,,,3,Meal,motorcycle,1.0,No,Metropolitian,35,12.271760427740944,
33.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,9.414207472710384,5.0
34.0,4.4,Windy,Jam,1,Buffet,motorcycle,0.0,Yes,Urban,41,19.631187551423558,10.0
23.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,10,6.2054267911859675,
34.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,22,1.4880947062710086,5.0
30.0,4.9,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,29,19.876680616802233,10.0
,,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,9.414207472710384,
38.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,12.272409898050832,15.0
34.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,16.694580779303383,15.0
27.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,13.74093223440384,10.0
22.0,4.5,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,9.061127494751885,
21.0,4.5,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,14,4.66463214926593,5.0
33.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,Urban,38,4.531036199759811,5.0
27.0,4.9,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Urban,20,3.0146017669132554,15.0
34.0,3.5,Stormy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,39,10.846813053923174,
39.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,7.439968743388034,5.0
35.0,3.5,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36,17.045028259070932,15.0
32.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,3.0988117968076545,5.0
32.0,4.3,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,41,13.805820740696161,5.0
38.0,4.1,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,37,19.8819444814936,10.0
31.0,4.2,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,19.88209277733752,
25.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,13,3.0988117968076545,
,,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,27,12.552275755914396,
30.0,4.4,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,31,13.870599264921319,5.0
25.0,5.0,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,22,10.705863314140746,5.0
28.0,4.6,Stormy,Low,2,Meal,motorcycle,0.0,No,,14,20.828113819012323,10.0
33.0,4.4,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,37,19.8570306806362,10.0
34.0,4.0,Windy,Medium,2,Meal,scooter,1.0,No,Urban,34,4.5538529705030415,5.0
21.0,4.8,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,12.39347913547414,10.0
37.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,19.646111584179177,5.0
26.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,45,13.805477310461844,
31.0,4.9,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,37,20.165972659683742,5.0
20.0,4.9,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,7.747213511669852,
36.0,4.3,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,6.198608309962826,5.0
23.0,4.8,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24,16.45604669664724,15.0
36.0,4.9,Fog,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,54,10.846061827066512,10.0
38.0,5.0,Windy,Medium,1,Meal,scooter,1.0,No,Urban,29,4.571544739268617,5.0
26.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Urban,22,9.204558934599385,15.0
28.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,10,20.140905255245308,
22.0,4.5,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,7.638171707374927,10.0
35.0,4.8,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,7.589949107711548,10.0
39.0,4.4,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,40,13.713445501330188,10.0
20.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,,19,13.660196747007127,15.0
30.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,20.39744277518833,15.0
31.0,4.8,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,42,10.8458765385546,15.0
34.0,4.5,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,39,13.173425700862085,10.0
34.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,18,1.4640167376254296,15.0
23.0,4.6,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,12.396712257294642,
34.0,4.8,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,16.349656358583882,15.0
25.0,4.7,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Urban,10,6.276138627413788,5.0
35.0,4.3,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,43,13.5633674810197,10.0
23.0,4.5,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,28,4.64798276860976,15.0
27.0,4.7,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,22,3.068202713082747,5.0
25.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,13.5633674810197,
26.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,17.130994163449245,15.0
20.0,5.0,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,30,4.672318576992007,15.0
28.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,7.589543265875354,5.0
,,,,3,Buffet,scooter,2.0,No,Metropolitian,47,6.205443615404496,
38.0,,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,38,13.411975059744918,15.0
23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,37,17.063437110679263,5.0
35.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,1.51085666633745,5.0
27.0,4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,22,20.39744277518833,15.0
37.0,4.5,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,10.859243692618957,5.0
38.0,4.1,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,39,9.329217115744333,15.0
31.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,16,16.393167111000974,
30.0,4.5,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,27,9.414207472710384,
32.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,17.04436567231191,10.0
